329301050340090313903890523075450454938;"Southern Islands";"si";"Ledyba";7;Promo;http://tcgplayer.com/product/46481/pokemon-southern-islands-ledyba?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
96639943434269846154493625727986757569;"Southern Islands";"si";"Onix";3;Promo;http://tcgplayer.com/product/46477/pokemon-southern-islands-onix?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
280517292728223993096439248938027071192;"Southern Islands";"si";"Slowking";14;Promo;http://tcgplayer.com/product/46471/pokemon-southern-islands-slowking?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
262691427925564860444309995348121410699;"Southern Islands";"si";"Raticate";6;Promo;http://tcgplayer.com/product/46480/pokemon-southern-islands-raticate?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
244672377907755784645710778791207373792;"Southern Islands";"si";"Primeape";18;Promo;http://tcgplayer.com/product/46475/pokemon-southern-islands-primeape?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
162530732709263816930614443749950605398;"Southern Islands";"si";"Butterfree";9;Promo;http://tcgplayer.com/product/46483/pokemon-southern-islands-butterfree?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
112828125738330549686641640002822156299;"Southern Islands";"si";"Mew";1;Promo;http://tcgplayer.com/product/46466/pokemon-southern-islands-mew?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
23914556491401234270079826109143992361;"Southern Islands";"si";"Ivysaur";5;Promo;http://tcgplayer.com/product/46479/pokemon-southern-islands-ivysaur?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
185764054322023499984034387656760326195;"Southern Islands";"si";"Marill";11;Promo;http://tcgplayer.com/product/46468/pokemon-southern-islands-marill?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
289766737573193077601970025953647357976;"Southern Islands";"si";"Tentacruel";10;Promo;http://tcgplayer.com/product/46467/pokemon-southern-islands-tentacruel?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
1379325006360834506677000316705306130;"Southern Islands";"si";"Jigglypuff";8;Promo;http://tcgplayer.com/product/46482/pokemon-southern-islands-jigglypuff?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
59874966222261708164714153358675410961;"Southern Islands";"si";"Exeggutor";13;Promo;http://tcgplayer.com/product/46470/pokemon-southern-islands-exeggutor?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
25450052615883494930026689427183740169;"Southern Islands";"si";"Togepi";4;Promo;http://tcgplayer.com/product/46478/pokemon-southern-islands-togepi?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
270785614894747271653210543053971247987;"Southern Islands";"si";"Wartortle";15;Promo;http://tcgplayer.com/product/46472/pokemon-southern-islands-wartortle?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
125988559056346847713137319349717088104;"Southern Islands";"si";"Pidgeot";2;Promo;http://tcgplayer.com/product/46476/pokemon-southern-islands-pidgeot?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
30995344485679265943449949644031542244;"Southern Islands";"si";"Lapras";12;Promo;http://tcgplayer.com/product/46469/pokemon-southern-islands-lapras?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
273665002508527092089095519483110796152;"Southern Islands";"si";"Vileplume";17;Promo;http://tcgplayer.com/product/46474/pokemon-southern-islands-vileplume?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
271822876396147551413858067083266157316;"Southern Islands";"si";"Lickitung";16;Rare;http://tcgplayer.com/product/46473/pokemon-southern-islands-lickitung?xid=pi12403c16-05c3-4203-9f6a-b28e91e0a45d&page=1;None
