22665615202919624654643520837911883125;"Nintendo Promos";"npr";"Pikachu (Delta Species)";35;Holo Rare;http://tcgplayer.com/product/88109/pokemon-nintendo-promos-pikachu-delta-species?xid=pieea7d9eb-4bd9-485d-9820-03dd1d489b89&page=1;None
303412713841676268537953815309344972415;"Nintendo Promos";"npr";"Mudkip (18 Non-Holo)";18;Promo;http://tcgplayer.com/product/153319/pokemon-nintendo-promos-mudkip-18-non-holo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
220540238577944825356886968446296364306;"Nintendo Promos";"npr";"Whismur (Non-Holo)";19;Promo;http://tcgplayer.com/product/145343/pokemon-nintendo-promos-whismur-non-holo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
99274552868542971423623953052260591356;"Nintendo Promos";"npr";"Pikachu";12;Promo;http://tcgplayer.com/product/88067/pokemon-nintendo-promos-pikachu?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
69725692292459176443894694833368486121;"Nintendo Promos";"npr";"Mudkip (10)";10;Holo Rare;http://tcgplayer.com/product/87604/pokemon-nintendo-promos-mudkip-10?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
52675793286066682819286916084651617930;"Nintendo Promos";"npr";"Beldum";22;Promo;http://tcgplayer.com/product/83784/pokemon-nintendo-promos-beldum?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
242351788478193987824307725687664630923;"Nintendo Promos";"npr";"Articuno ex";32;Holo Rare;http://tcgplayer.com/product/83655/pokemon-nintendo-promos-articuno-ex?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
214783918678624490304939096742494040651;"Nintendo Promos";"npr";"Combusken (Winner)";9;Promo;http://tcgplayer.com/product/84399/pokemon-nintendo-promos-combusken-winner?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
119201776259011712140725132162557570695;"Nintendo Promos";"npr";"Typhlosion";34;Holo Rare;http://tcgplayer.com/product/90104/pokemon-nintendo-promos-typhlosion?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
285331622977739699009371027408292229502;"Nintendo Promos";"npr";"Piloswine - 46/100 (Prerelease Promo)";46;Promo;http://tcgplayer.com/product/213015/pokemon-nintendo-promos-piloswine-46-100-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
314870283879253068856604378375924540061;"Nintendo Promos";"npr";"Swalot - 50/101 (Prerelease Promo)";50;Promo;http://tcgplayer.com/product/220757/pokemon-nintendo-promos-swalot-50-101-prerelease-promo?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
229803738264461935420923358229912764317;"Nintendo Promos";"npr";"Grovyle (Winner)";4;Promo;http://tcgplayer.com/product/85934/pokemon-nintendo-promos-grovyle-winner?xid=pif4cc7872-d49e-480e-a703-a16502d3bb42&page=1;None
