294614851630872289453421890271506147048;"Hidden Legends";"op24";"The Emperor";24-077H;Hero;http://tcgplayer.com/product/594651/final-fantasy-tcg-hidden-legends-the-emperor?page=1;None
157500946541585393508740837621682812280;"Hidden Legends";"op24";"Jeume";24-045C;Rare;http://tcgplayer.com/product/594544/final-fantasy-tcg-hidden-legends-jeume?page=1;None
77821662371897774568611167072338870652;"Hidden Legends";"op24";"Cetia";24-010C;Common;http://tcgplayer.com/product/594356/final-fantasy-tcg-hidden-legends-cetia?page=1;None
40381140429330332905456350188875987425;"Hidden Legends";"op24";"Rulgia";24-071C;Common;http://tcgplayer.com/product/594644/final-fantasy-tcg-hidden-legends-rulgia?page=1;None
20441695375330528011877822416457947177;"Hidden Legends";"op24";"Ifrit (XVI)";24-001L;Legend;http://tcgplayer.com/product/588347/final-fantasy-tcg-hidden-legends-ifrit-xvi?page=1;None
289853765177766424307875582881923298346;"Hidden Legends";"op24";"Warrior of Light LB";24-120R;Rare;http://tcgplayer.com/product/594710/final-fantasy-tcg-hidden-legends-warrior-of-light-lb?page=1;None
89537026137685633647611033150234112536;"Hidden Legends";"op24";"Strago";24-098H;Hero;http://tcgplayer.com/product/594684/final-fantasy-tcg-hidden-legends-strago?page=1;None
301617699350723342104748595018892861786;"Hidden Legends";"op24";"Behemoth";24-084R;Rare;http://tcgplayer.com/product/594661/final-fantasy-tcg-hidden-legends-behemoth?page=1;None
331220273663779129410700442457726670055;"Hidden Legends";"op24";"Gau";24-092R;Rare;http://tcgplayer.com/product/594670/final-fantasy-tcg-hidden-legends-gau?page=1;None
234162310528846193321727023173135290879;"Hidden Legends";"op24";"Ultima Weapon LB";24-126H;Hero;http://tcgplayer.com/product/594717/final-fantasy-tcg-hidden-legends-ultima-weapon-lb?page=1;None
163597561050051901530345875169153340692;"Hidden Legends";"op24";"Cyan";24-003H;Hero;http://tcgplayer.com/product/593779/final-fantasy-tcg-hidden-legends-cyan?page=1;None
240287866854020792014902681433366701330;"Hidden Legends";"op24";"Odin";24-074C;Common;http://tcgplayer.com/product/594648/final-fantasy-tcg-hidden-legends-odin?page=1;None
122091220602752058476870016244183225113;"Hidden Legends";"op24";"Neon";24-013R;Rare;http://tcgplayer.com/product/594359/final-fantasy-tcg-hidden-legends-neon?page=1;None
12968402153582358426007592821899033569;"Hidden Legends";"op24";"Jack Garland";24-079L;Legend;http://tcgplayer.com/product/594653/final-fantasy-tcg-hidden-legends-jack-garland?page=1;None
